R_Mean,G_Mean,B_Mean,H_Mean,S_hsl_Mean,S_hsv_Mean,L_Mean,V_Mean,Lab_L_Mean,Lab_a_Mean,Lab_b_Mean,Red_Energy,Green_Energy,Blue_Energy,Gray_Energy,Hue_Energy,Sat_hsl_Energy,Sat_hsv_Energy,Light_Energy,Value_Energy,Red_Entropy,Green_Entropy,Blue_Entropy,Gray_Entropy ,Hue_Entropy,S_hsl_Entropy,S_hsv_Entropy,Light_Entropy,Value_Entropy,Red_Contrast,Green_Contrast,Blue_Contrast,Gray_Contrast,Hue_Contrast,S_hsl_Contrast,S_hsv_Contrast,Light_Contrast,Value_Contrast,Red_Homogeneity,Green_Homogeneity,Blue_Homogeneity,Gray_Homogeneity,Hue_Homogeneity,S_hsl_Homogeneity,S_hsv_Homogeneity,Light_Homogeneity,Value_Homogeneity,Red_Inverse,Green_Inverse,Blue_Inverse,Gray_Inverse,Hue_Inverse,S_hsl_Inverse,S_hsv_Inverse,Light_Inverse,Value_Inverse,Red_Correlation,Green_Correlation,Blue_Correlation,Gray_Correlation,Hue_Correlation,S_hsl_Correlation,S_hsv_Correlation,Light_Correlation,Value_Correlation,Red_SumMean,Green_SumMean,Blue_SumMean,Gray_SumMean,Hue_SumMean,S_hsl_SumMean,S_hsv_SumMean,Light_SumMean,Value_SumMean,Red_Variance,Green_Variance,Blue_Variance,Gray_Variance,Hue_Variance,S_hsl_Variance,S_hsv_Variance,Light_Variance,Value_Variance,Red_Cluster,Green_Cluster,Blue_Cluster,Gray_Cluster,Hue_Clustere,S_hsl_Cluster,S_hsv_Cluster,Light_Cluster,Value_Cluster,Red_MaxProb,Green_MaxProb,Blue_MaxProb,Gray_MaxProb,Hue_MaxProb,S_hsl_MaxProb,S_hsv_MaxProb,Light_MaxProb,Value_MaxProb,Purity
178,71,58,26.50482866,0.496370043,0.550158838,0.464544434,0.699949112,50.92640112,32.02042152,34.33452899,0.000274911,0.000302198,0.000336537,0.000302376,0.003475036,0.000615461,0.000438729,0.000334316,0.00039051,3.98827772,3.912624957,3.831858017,3.915261635,2.805467749,3.501440349,3.682583369,3.8732978,3.770754707,431.2330221,376.819603,324.6822532,376.2386428,468.2937127,168.2742711,231.1506552,359.3488032,426.0518349,0.154515077,0.15827154,0.162876529,0.159878154,0.280225975,0.200989106,0.171836019,0.161492348,0.157082725,0.087173168,0.089946049,0.094475057,0.092614735,0.228708696,0.130273664,0.101730193,0.09254797,0.08443094,80146630.13,50055976.07,30418145.47,44687602.85,919127.7191,17710737.15,22530677.21,34178845.62,46106207.62,133.8915601,117.6577584,96.43134366,119.700872,30.03708577,48.68639761,70.66785661,114.7266122,133.6569162,1413.344762,1137.178618,874.1016614,1029.033338,395.5123742,898.2068854,906.852191,946.4331238,1397.307623,5222.146025,4171.89487,3171.724392,3739.894709,1113.755784,3424.553271,3396.258109,3426.383692,5163.178657,0.011722878,0.011729893,0.01173317,0.011825094,0.012105594,0.011812447,0.011748447,0.012168171,0.011786126,L
178,72,59,26.39927915,0.495365372,0.549535266,0.464509075,0.699453409,50.90782821,31.98320753,34.24904204,0.000274669,0.000301643,0.000335713,0.000302004,0.00340197,0.000598909,0.00042781,0.00033518,0.000395746,3.970073919,3.897913956,3.819827411,3.89942126,2.817039748,3.5061796,3.692855079,3.856152,3.753233065,400.1976574,352.9092803,305.8229728,350.8779597,480.1234334,166.8966646,229.0667763,334.8894218,395.7171671,0.158480701,0.161630007,0.166161723,0.163527988,0.281160207,0.202516442,0.172816738,0.165351093,0.160875365,0.090947801,0.093894607,0.098029141,0.095377436,0.230734661,0.13334042,0.102692229,0.096547226,0.087779693,79140971.68,49791849.71,30704579.28,44520494.44,913588.2376,18267354.47,24076014.53,34046747.11,45708410.17,133.775805,117.4525508,96.36072245,119.5307721,29.85631793,48.59992661,70.72113468,114.6190602,133.530759,1392.264146,1122.973739,868.5421844,1016.956625,398.0140341,891.2677441,927.3116653,934.6677053,1377.477513,5168.858927,4138.985676,3168.345765,3716.948539,1111.932703,3398.174312,3480.179885,3403.781399,5114.192884,0.011431459,0.011436081,0.0114392,0.011520003,0.011813803,0.011510485,0.011450429,0.011852047,0.011494996,L
185,64,53,24.06465418,0.54472023,0.59345008,0.466806803,0.727806247,51.02111839,36.72782504,37.49117022,0.000304267,0.000333646,0.00036885,0.000333009,0.003346513,0.000634719,0.000458116,0.000366223,0.000428535,3.970519623,3.892425592,3.811870792,3.89671747,2.821762225,3.496068576,3.6811181,3.854260294,3.750422971,409.2819865,358.1570231,307.6596012,356.8593405,477.7858188,163.8227513,227.2284729,340.1332524,404.189521,0.156821543,0.160623816,0.166036171,0.162171779,0.278599017,0.202594989,0.172980071,0.164394738,0.159248295,0.08877153,0.091691585,0.095899329,0.092936369,0.223712412,0.130317612,0.101769572,0.093909891,0.084864154,78474224.91,48168540.97,29348544.61,42402477.54,979315.1738,19209116.02,24342258.73,32380125.91,44780394.05,133.265172,116.95158,95.95820014,119.0410957,30.18379646,48.37562892,70.43492287,114.17352,133.0389681,1403.012537,1117.376332,856.960346,999.6597476,406.3748609,948.0653611,948.512422,918.4319437,1387.786436,5202.768163,4111.348304,3120.181783,3641.77965,1147.713625,3628.438693,3566.821215,3333.594522,5146.956222,0.012751202,0.012755155,0.012768921,0.012833591,0.013169316,0.012848984,0.012776323,0.013136147,0.012824287,L
183,69,57,25.12388913,0.51922384,0.569121705,0.470038647,0.717702233,51.42570728,34.26323183,35.83263309,0.000289667,0.000315432,0.000345222,0.000314919,0.003659603,0.000616898,0.000443649,0.000346733,0.0004001,4.002349673,3.931312584,3.858617116,3.935690954,2.779115481,3.519363741,3.697696263,3.893624966,3.791227247,502.8956356,441.661107,382.155176,442.2760766,462.9561959,189.7766621,247.7647387,422.3594232,496.6642249,0.150441474,0.15407386,0.159334018,0.155639026,0.28292112,0.200258943,0.170350355,0.157736502,0.152659865,0.083466516,0.086184741,0.091580441,0.08760918,0.230744079,0.129141417,0.099204964,0.089065406,0.080706321,72022563.28,46400951.7,29160236.11,40519831.41,792679.5521,19292553.5,24184387.43,30678859.45,42364276.43,135.6006277,119.1807565,98.03043625,121.2874449,29.78342663,48.59213078,69.93575773,116.3646455,135.3332825,1379.309883,1129.564077,881.679245,1007.126936,375.9613868,954.9457965,952.3099547,925.7198773,1365.190447,5014.343896,4076.5952,3144.561804,3586.231669,1040.889351,3630.006524,3561.47508,3280.520086,4964.097565,0.012430445,0.012438765,0.01244971,0.012516021,0.012857042,0.012534453,0.012467679,0.012854663,0.012492369,L
182,68,56,24.64568698,0.52165533,0.573208854,0.466415937,0.715233948,51.03420351,34.52062531,35.97064926,0.000297798,0.000324983,0.000356912,0.000324519,0.003559923,0.00062801,0.000448946,0.000356628,0.000413715,3.98331999,3.910115437,3.832916441,3.913929261,2.784214186,3.504630846,3.69100467,3.871579705,3.768655989,455.2285888,394.2413788,340.8478627,394.6937236,437.3555041,175.2080708,239.244135,377.5005861,449.6661845,0.15255697,0.156692006,0.161539864,0.158071809,0.284169398,0.20131394,0.17163414,0.159873579,0.154889763,0.084987027,0.088492122,0.092487132,0.090215102,0.23169374,0.129422413,0.100352933,0.091210272,0.082222249,72867386.36,46690847.91,28949116.74,40596616.22,755982.3705,19004373.92,24703115.2,30898626.98,42639521.29,134.0310258,117.3786435,96.32567805,119.568844,29.33831409,48.79182991,70.97883411,114.7295041,133.7699675,1373.898637,1115.735981,863.9682846,992.9498933,353.5333058,943.698801,954.8192868,911.6805544,1361.531001,5040.36596,4068.702547,3115.025276,3577.10585,976.7777189,3599.587133,3580.033012,3269.221632,4996.457821,0.012620076,0.012633327,0.012639555,0.012717293,0.013053506,0.012727106,0.012658516,0.013046233,0.01268738,L
185,66,54,24.42154024,0.538937233,0.587587625,0.468388314,0.726079208,51.20434234,36.08209974,37.08938668,0.00029605,0.000322853,0.000355693,0.000323247,0.003446864,0.000619833,0.000445597,0.000356286,0.00041397,3.986007231,3.911841908,3.835680859,3.914260634,2.810241833,3.51567776,3.696128744,3.871909002,3.768971415,438.7364354,384.9455511,333.5731643,383.9909806,474.224613,176.3397275,234.2331033,367.2280562,433.7263336,0.156173627,0.159293723,0.164668115,0.161030095,0.280002498,0.201786283,0.171843108,0.162959247,0.158611422,0.088166113,0.090714598,0.094874039,0.092957292,0.227614382,0.130009955,0.100541222,0.09285472,0.08463163,80245062.56,50677484.88,31212534.03,44572633.55,978057.0682,19967177.82,25443986.18,33744693.21,46104108.45,134.2715174,117.8665289,96.72854578,119.9744045,30.14620094,48.86717807,70.56195454,115.0589622,134.0513197,1426.751245,1153.460392,891.4082798,1034.14176,407.7576274,965.0813769,965.4037694,949.8028475,1409.731531,5268.268545,4228.896016,3232.059955,3752.576059,1156.805897,3683.98578,3627.381974,3431.983334,5205.19979,0.012538793,0.012539937,0.012556178,0.012620385,0.012932666,0.012630755,0.012560043,0.012960658,0.01260918,L
181,68,56,25.69855281,0.516868875,0.569086523,0.464594309,0.711046012,50.88545024,34.03796485,35.70700456,0.00028769,0.000315684,0.000350772,0.000315893,0.003373072,0.000628143,0.000438404,0.000349236,0.000408552,3.970649099,3.894944372,3.815432864,3.897924665,2.820884553,3.492545466,3.688989895,3.854561175,3.752227847,410.8350678,359.5652436,310.7037834,357.2817717,493.8429586,169.5294828,234.6683425,341.0825805,406.2881141,0.15787361,0.160679179,0.165938793,0.163054375,0.279373459,0.204014526,0.17240466,0.165176292,0.160312536,0.090588348,0.092184354,0.096407229,0.095012708,0.225906491,0.134046326,0.101132021,0.09496649,0.087162119,77386692.15,48010936.46,29073389.92,42653630.07,1016991.783,18192025.85,23941534.35,32359627.48,44715316.06,133.059712,116.9493576,95.8096471,118.9783956,30.39642845,48.3029744,70.61546256,114.0093388,132.8441033,1392.185414,1112.27432,851.5359503,1000.679441,421.8658178,916.3714917,933.6903375,918.2670271,1374.605617,5157.906586,4089.532038,3095.440018,3645.435991,1193.620312,3495.956484,3500.093008,3331.985528,5092.134353,0.011997486,0.012001841,0.012014263,0.012101182,0.012388702,0.012090244,0.012026437,0.012418103,0.012064483,L
188,63,52,22.99800097,0.558824812,0.604977661,0.470836922,0.739088958,51.39658314,38.02557534,38.39175357,0.000315756,0.000342038,0.00037279,0.000342167,0.00362471,0.000652082,0.000478169,0.000374445,0.000432382,3.988547164,3.916737008,3.840610783,3.91973967,2.780743289,3.502628091,3.679629162,3.878236326,3.773754371,464.4453424,406.7514856,349.6817189,406.8288472,446.7710776,177.8121298,232.6682927,388.0738341,459.0275143,0.155472757,0.158845386,0.163610457,0.160396938,0.283602847,0.201815738,0.172979428,0.162730009,0.157728705,0.087038445,0.090089735,0.094507552,0.091384087,0.230963165,0.130375588,0.10069252,0.093369412,0.08398155,77994759.83,50062791.67,31400251.28,43500043.9,804947.5085,19640458.72,24326271.7,33023479.27,45172220.34,134.8249078,118.2512001,97.2241608,120.4161522,29.69200414,48.80144929,70.31381317,115.5891984,134.5594571,1421.970101,1160.196648,901.9305686,1030.514758,368.444198,981.9258205,966.5300284,947.3099488,1408.669411,5223.435063,4234.035106,3258.040556,3715.230184,1027.005714,3749.891152,3633.451821,3401.165961,5175.65013,0.013342396,0.013346004,0.01335127,0.01343384,0.013782495,0.013437668,0.013373533,0.013754082,0.013413621,L
179,72,59,26.50688719,0.495861437,0.548350802,0.468246106,0.703604197,51.29466864,32.01872441,34.29267491,0.000271207,0.000298186,0.000328917,0.000297672,0.003402497,0.000600664,0.000429296,0.000328452,0.000386984,3.995990337,3.921402867,3.847112618,3.924957897,2.812190876,3.51376252,3.689649254,3.883801989,3.780454305,464.0213436,406.2799505,350.782974,401.4238684,476.3910057,192.9301872,249.4444893,383.2326287,458.189824,0.153505843,0.155417526,0.160912869,0.157545692,0.279135751,0.199717668,0.170663712,0.159810269,0.155733101,0.087133637,0.087927217,0.09327983,0.090516126,0.227533376,0.129230783,0.099977179,0.091312038,0.083464205,77237250.61,48294522.96,30037281.42,43244876.62,929829.0415,18215515.59,22748463.33,33016107.12,44472243.86,135.3718442,119.0261775,97.86402079,121.1142366,29.95758345,48.61316121,70.04149439,116.1849721,135.1394099,1401.420168,1132.69172,879.9220461,1022.931993,400.0683909,914.9327397,915.0995302,941.7352217,1385.180142,5141.659328,4124.48693,3168.905211,3690.304103,1123.882558,3466.800772,3410.953631,3383.708258,5082.530744,0.011579482,0.011577262,0.011593192,0.011662143,0.011979494,0.011669292,0.011612403,0.011983774,0.011642667,L
185,66,54,23.97646956,0.540466387,0.589037485,0.46887696,0.727291055,51.24718359,36.20816966,37.18279081,0.000295257,0.000321186,0.000353855,0.000321898,0.003521275,0.000621653,0.000453352,0.000350715,0.000407198,3.998537838,3.925459011,3.847206147,3.928598379,2.792139895,3.517050801,3.691760021,3.886442925,3.783810305,468.9300833,409.8078555,351.6346345,408.9575263,456.3402695,185.6445966,241.1337339,389.9035292,463.9736875,0.152938056,0.156300261,0.161021258,0.158175552,0.281433412,0.199381129,0.17046267,0.15997612,0.155181341,0.084886845,0.087609163,0.091609424,0.089657687,0.229449702,0.127713191,0.099499238,0.090652603,0.081789728,80601396.69,51013695.33,31342220.65,44839950.84,819267.8361,19241498.9,24019801.08,34099234.74,46640802.59,134.6443861,118.0299652,96.82888878,120.1768495,29.64935694,49.1514542,70.83789562,115.2944144,134.3816731,1434.634975,1162.782733,899.4716811,1041.360489,373.841778,956.5219023,951.9786848,957.4910994,1420.909046,5269.609817,4241.323076,3246.25209,3756.48443,1039.026842,3640.443012,3566.781005,3440.060869,5219.662495,0.012697107,0.012701125,0.012707602,0.012815281,0.0131215,0.012794408,0.012725326,0.013031265,0.012764123,L
183,68,55,24.78065117,0.526607871,0.576948479,0.468057088,0.719119319,51.19880092,34.84674027,36.27388775,0.00029129,0.000317275,0.000348378,0.000316509,0.003682932,0.000616381,0.000453054,0.000348831,0.000402408,3.998953048,3.924492252,3.846445912,3.927592357,2.780617022,3.517943573,3.690805021,3.885421135,3.784217642,466.9397791,405.3553501,347.0719109,406.3522971,468.1350134,182.3654992,232.8901757,387.8324849,461.9538509,0.15354207,0.156400683,0.161295594,0.158163134,0.283730844,0.200224867,0.172196016,0.160077782,0.155931119,0.086510628,0.088396793,0.091718884,0.090200203,0.23173412,0.129316853,0.101068864,0.091231557,0.083670709,82484913.05,51844624.62,31724708.74,45811867.91,813232.4742,19401617.23,24387409.8,34582752.13,47469527.68,134.9251825,118.1354183,96.80860624,120.3360592,29.65382697,49.48671483,71.27229615,115.4371111,134.6783656,1443.673476,1167.70742,898.0806911,1049.678073,382.1247409,951.2361871,954.3476982,962.8601397,1428.708141,5307.754126,4265.474328,3245.250854,3792.359994,1060.36395,3622.579249,3584.500617,3463.608074,5252.878712,0.012578432,0.012580324,0.012593774,0.012650233,0.01301607,0.012675077,0.01261189,0.013008208,0.012645807,L
179,70,57,26.22727144,0.505573035,0.558576675,0.464188532,0.704474662,50.85723735,32.93405627,34.92557696,0.000275785,0.000303054,0.000339549,0.000303828,0.003371013,0.000616462,0.000436543,0.000336134,0.000397227,3.972292484,3.898780466,3.819596125,3.899943421,2.824417776,3.496884828,3.68515003,3.85770039,3.752444914,389.1893003,345.4260398,300.1891377,342.0777269,508.4702994,164.9235496,227.441156,326.5593724,385.3143411,0.159538022,0.161943176,0.167471994,0.164449958,0.278510903,0.202677234,0.17294341,0.166824182,0.161902331,0.092050563,0.093689592,0.098344881,0.096282286,0.227588738,0.132126298,0.103158965,0.097633602,0.088209573,84711540.45,52673716.29,31535475.07,47299066.86,980917.5125,17587949.87,23236075.52,36026263.54,48158890.5,133.2889771,117.15559,96.02257448,119.1845992,30.26448205,48.47081499,70.57479853,114.2242833,133.0681876,1430.343234,1149.234403,879.9293575,1042.375268,422.8687183,887.1099432,918.1551386,956.2897658,1413.837566,5332.183634,4251.511572,3219.528292,3827.423345,1183.004574,3383.516223,3445.179398,3498.599691,5270.035921,0.011574081,0.011572437,0.011586903,0.011675683,0.011957924,0.011655736,0.011588973,0.011976556,0.011639787,L
185,67,55,24.3375883,0.534829238,0.583858173,0.469929725,0.725423514,51.37903586,35.63446182,36.83350765,0.000295188,0.000320725,0.00035153,0.00032093,0.003709858,0.00062497,0.000459701,0.000351489,0.000406369,4.002824774,3.930384566,3.852924208,3.934288537,2.771367761,3.51450209,3.684964374,3.891837528,3.789815462,492.887729,429.2636088,366.6240637,430.3663024,454.2078858,181.6365782,229.8293164,410.0771246,487.1555311,0.152123321,0.155880773,0.160993596,0.157178213,0.286738759,0.200187045,0.1712746,0.159138293,0.154388659,0.085112425,0.088097879,0.092636794,0.088714663,0.235129137,0.127789931,0.099544379,0.090369684,0.081971443,78462740.98,50214928.52,31221214.71,43874197.67,798151.4387,19244410.29,23951699.74,33259448.35,45567864.09,135.4524612,118.7214267,97.35676019,120.9049813,29.66402278,49.39197829,71.01655788,115.9729169,135.1971992,1423.175633,1161.795526,901.1905423,1038.517612,372.5870057,951.3234714,950.0159254,954.2035864,1408.942262,5199.814803,4217.918495,3238.138105,3723.704147,1036.140137,3623.657307,3570.234385,3406.737221,5148.613516,0.01272905,0.012727604,0.012737784,0.012830296,0.01315928,0.012831496,0.012754832,0.013115928,0.012794428,L
179,70,57,25.87357408,0.505589653,0.55916071,0.463768348,0.703787131,50.83412907,32.82968142,34.93396222,0.000276964,0.000303315,0.000339878,0.000304091,0.003468435,0.000613743,0.000440953,0.000337431,0.000399634,3.975027518,3.902468801,3.819303603,3.904093695,2.803171785,3.499455203,3.679150084,3.859402529,3.755293404,404.9747681,354.9638,304.7892821,352.2642745,462.7604609,172.4182758,229.6993709,335.7843619,400.7284169,0.157370057,0.160412507,0.165832197,0.162535172,0.279811329,0.200143604,0.171877401,0.164769568,0.159876333,0.089878416,0.091650125,0.096548337,0.094231831,0.228301657,0.129726872,0.100987564,0.095156713,0.08695846,82748671.7,51802520.44,31017021.28,46291949.89,853884.0546,17367667.28,22113589.28,35359671.48,47138558.87,133.3515751,117.0446473,95.69099071,119.0928995,29.84805198,49.03076846,71.33375774,114.0763811,133.1042268,1422.219879,1143.136582,873.1750644,1036.03337,381.9042877,889.1115003,900.2866201,951.9756688,1408.553945,5283.904746,4217.58253,3187.910975,3791.869206,1064.85669,3384.027725,3371.447109,3472.118313,5233.487363,0.011649082,0.011656522,0.011663388,0.011752214,0.011999961,0.011729568,0.011675312,0.012078491,0.011714657,L
185,65,53,24.29033964,0.540457392,0.590547582,0.466616059,0.725404265,51.02787003,36.27120423,37.24973291,0.000300291,0.000328007,0.000361513,0.000328538,0.003511918,0.000640301,0.000452678,0.00036263,0.000417628,3.981410241,3.905575883,3.828169108,3.908793268,2.800784062,3.492150965,3.688854105,3.867485712,3.764087512,438.5766124,381.4444183,329.3097701,383.3599699,473.9488544,164.2128744,224.5072152,366.9242142,433.5402045,0.154864567,0.158121062,0.163002197,0.159800264,0.280879862,0.202158801,0.171653017,0.161508603,0.15716304,0.086911911,0.089563669,0.093638964,0.09146457,0.227878145,0.130420671,0.099724833,0.090823983,0.083734292,75831876.54,47522657.44,29531148.66,41650309.8,976301.4363,18157738.25,24619963.63,31898597.79,44020980.81,133.5298929,117.0635335,95.84992049,119.1718913,30.17236317,48.71184867,71.16546765,114.2585254,133.2915858,1389.118034,1117.781003,866.4906509,998.7083674,409.0176107,924.9957568,952.2435615,919.8434113,1373.887345,5117.895522,4089.679593,3136.652833,3611.4735,1162.121588,3535.770153,3584.467031,3312.449431,5062.009176,0.012721564,0.012721474,0.012727964,0.012824662,0.01313715,0.012818378,0.012746438,0.013231436,0.012789378,L
183,68,56,25.31444944,0.522320945,0.573116493,0.467205577,0.716239165,51.11730085,34.49268787,36.00878615,0.000283408,0.000310564,0.00034608,0.000311119,0.003528404,0.000606335,0.000437867,0.000342639,0.000398594,3.985911316,3.910508288,3.829581622,3.912435567,2.809405336,3.512519621,3.692461152,3.869917864,3.770050412,427.6223461,374.9566849,323.633903,370.7594842,489.5995403,183.4113688,236.4022506,354.0361758,423.7824396,0.156636435,0.159553404,0.164309488,0.161667248,0.280779978,0.200927053,0.171886255,0.16383106,0.159080964,0.089181115,0.091459842,0.094518963,0.093180442,0.229108553,0.130099048,0.100574159,0.094662631,0.085489059,84800364.52,52286549.68,31154581.74,46493663.35,1022160.687,19008329.5,24621896.82,35251202.03,48562809.01,134.4719354,117.8499298,96.61033118,120.0075528,30.11968759,49.09845722,70.94998548,115.1011736,134.2558744,1444.715679,1158.368038,883.7884625,1044.622411,424.7205435,929.7702894,948.3542645,957.2918393,1427.113156,5351.240369,4258.515467,3211.519947,3807.73016,1209.282634,3535.669789,3557.014807,3475.131181,5284.670183,0.012097483,0.012095132,0.012105424,0.012194645,0.012474368,0.012180883,0.012117711,0.012486012,0.012166399,L
184,67,55,24.62506708,0.531139689,0.581305129,0.46820327,0.722105564,51.19667351,35.37717519,36.61076796,0.000292075,0.000319557,0.000354243,0.000319169,0.003629447,0.000621029,0.000450378,0.000350605,0.000405348,3.987155579,3.910874569,3.830019254,3.914489529,2.793485123,3.506571184,3.687796467,3.871632595,3.772154567,442.2676434,387.8186522,334.6373847,385.6535942,466.698314,175.2014189,233.9203851,368.322329,437.6790324,0.154020784,0.157732167,0.162507289,0.159165789,0.283456954,0.201169512,0.17201134,0.161366347,0.156567118,0.086410566,0.089001979,0.092724468,0.09115768,0.231226176,0.130349869,0.100026419,0.092023123,0.08332854,79561342.45,48917518.13,29250729.02,43238492.26,951607.6267,18920408.07,24228671.34,32779489.28,45993947.6,134.6831345,117.8999825,96.64829817,120.1200646,29.87392961,49.0415051,71.03707526,115.2329501,134.456901,1414.354769,1130.855635,863.014066,1013.953149,404.1339894,934.916712,947.7224046,929.2688461,1397.21315,5215.151434,4135.60389,3117.418879,3670.159003,1149.837644,3564.465429,3556.969233,3348.753056,5151.173567,0.012480815,0.012493017,0.01249952,0.012559385,0.012930942,0.012578793,0.012517011,0.012847307,0.012550511,L
184,66,54,24.77013113,0.531772975,0.581746616,0.467031994,0.721163052,51.08444447,35.43135172,36.6514222,0.000296164,0.000324107,0.00035969,0.000323608,0.003676149,0.000621881,0.000452995,0.000356137,0.000412197,3.986689801,3.910247479,3.827186545,3.913382998,2.78709527,3.509474077,3.689809745,3.870980539,3.770756916,449.5535772,388.8236814,332.6157541,389.6960394,489.2696671,171.419662,227.8114522,372.0441651,444.3904253,0.154457969,0.158295096,0.16324656,0.159812858,0.282975611,0.201383415,0.172594194,0.161559466,0.156959494,0.087202302,0.08973507,0.093934844,0.092231181,0.23007243,0.129893805,0.100138775,0.09192907,0.084203834,80383665.86,49343400.6,29585458.24,43460170.18,889711.6284,19497453.48,25043748.82,32962174.56,46265287.49,134.0871192,117.5282249,96.30894654,119.6840842,30.04920383,48.88480977,70.8554659,114.7716141,133.8592691,1422.14616,1135.296337,867.2896765,1017.865246,405.7161787,949.3780923,962.253733,933.8114238,1406.899794,5239.031063,4152.361668,3136.542952,3681.764944,1133.595048,3626.092707,3621.20348,3363.20153,5183.208752,0.012636236,0.012645606,0.012650114,0.012707624,0.013081751,0.012736475,0.01267691,0.013026839,0.012706255,L
181,69,56,25.18077375,0.515861667,0.567042224,0.466522699,0.712171003,51.0409011,33.97004495,35.54907638,0.000280383,0.000306697,0.000339535,0.00030734,0.003332223,0.000599035,0.000426797,0.000339749,0.000399269,3.986517217,3.913991405,3.836798324,3.916297046,2.820565455,3.516187569,3.699404797,3.874073371,3.768586002,431.3817827,379.8787115,332.9132535,377.9533143,473.0657449,176.561028,241.8172978,362.3340747,427.1892149,0.155137337,0.158118957,0.162298363,0.15995416,0.278296629,0.200029869,0.170001969,0.161926977,0.157778716,0.088189842,0.09101218,0.093908236,0.091560179,0.22558001,0.129477133,0.099232809,0.093233875,0.085135917,80214141.02,50359819.78,30492598.53,44753811.8,922149.071,19264653.9,24388112.81,33749856.01,45975394.09,134.060607,117.6070149,96.63983828,119.7421593,29.69959066,48.6585659,70.40708169,114.9249205,133.8273288,1418.00067,1142.755633,877.607544,1030.752772,394.8674149,936.0601219,938.6069821,945.2192426,1403.404422,5240.620897,4191.143819,3177.516922,3745.057773,1106.403915,3567.67946,3512.61063,3418.542896,5186.428472,0.011923114,0.011922885,0.011933686,0.012031606,0.012329633,0.012012593,0.011948105,0.012347143,0.011991997,L
180,72,59,26.13065651,0.5008221,0.552747263,0.468930857,0.706895563,51.34529114,32.51031705,34.60883914,0.000270633,0.000296985,0.000326375,0.000296394,0.003475787,0.000605912,0.000434025,0.000326174,0.000383875,3.995562019,3.923875577,3.85131407,3.926683712,2.804214463,3.507981696,3.68673335,3.886889853,3.780987294,459.4324361,402.5595177,352.4310465,402.9000876,478.646742,175.0517923,233.8892392,387.0595505,454.2341835,0.153265572,0.156855899,0.16061696,0.158774265,0.279459729,0.201018824,0.17147061,0.160259478,0.15560876,0.086486753,0.089550393,0.092817763,0.091501951,0.227272671,0.130629371,0.101088211,0.092156863,0.082930477,77129649.22,48763639.82,30618705.89,43614547.55,883154.7551,18111581.37,22711064.47,33333946.81,44711814.04,135.4557985,119.1635809,98.04482041,121.2456875,29.84269835,48.49534211,69.91739936,116.3219627,135.216638,1396.236984,1135.083999,885.9322721,1025.602902,395.5459218,907.9573117,911.9807777,944.9773796,1380.39477,5125.515501,4137.77648,3191.298042,3699.51152,1103.536945,3456.777455,3414.033872,3392.849968,5067.344898,0.011571028,0.01157897,0.011583395,0.011652193,0.011980963,0.011665858,0.011602683,0.01196981,0.011634584,L
180,71,58,25.88459399,0.503549084,0.556886041,0.466154386,0.705458386,51.06964585,32.74110298,34.80949688,0.000280157,0.000305827,0.0003349,0.000306475,0.003420962,0.000606921,0.000428351,0.000336449,0.00039495,3.993517368,3.922579991,3.851376198,3.92504719,2.801991075,3.513731093,3.703988291,3.884748123,3.779408143,476.4940205,420.0011324,364.6869129,418.447971,453.5549949,184.607704,248.7631676,400.0282983,471.079617,0.1530828,0.156049515,0.159800574,0.157805315,0.280463484,0.199640107,0.169059261,0.159407387,0.155495766,0.086227678,0.089008503,0.09188588,0.090755778,0.227885797,0.128261864,0.098335709,0.090622954,0.082849638,73369726.07,46462165.9,29437349.11,40989958.48,877917.1212,18189001.58,24052304.22,31498454.45,42808281.39,134.3383253,117.9421275,96.74183356,120.0423438,29.73453181,48.71453319,70.80783427,115.1066858,134.0909914,1376.498591,1116.789835,874.8894306,1003.385337,380.6364417,912.6584663,940.5926091,925.5681773,1362.052216,5029.500342,4047.158208,3134.87081,3595.093378,1068.990772,3466.026161,3513.607269,3302.244411,4977.129246,0.011924892,0.011931277,0.011936163,0.01203438,0.012320509,0.012023056,0.011954397,0.012348926,0.011991402,L
187,63,52,23.44473627,0.554106027,0.602862936,0.468077767,0.733747662,51.16132909,37.47720637,38.13466811,0.000307454,0.000333773,0.000362167,0.000333333,0.003535423,0.000636202,0.000453091,0.000364747,0.000426191,3.983997226,3.913209623,3.843654136,3.915997472,2.787132228,3.506839413,3.703275891,3.874931716,3.767149349,462.2636021,412.0621863,356.9967933,405.3337938,449.2792399,189.3234134,255.4860081,386.0728069,457.0543484,0.154426285,0.157461832,0.161559786,0.159354185,0.283490687,0.200810959,0.169801342,0.161059252,0.15684125,0.086372119,0.088842679,0.091631722,0.091145631,0.231142595,0.129715192,0.097331538,0.0920317,0.083922101,73617845.6,46894528.81,29795624.48,40798506.93,873948.577,18961746.72,25286034.59,31144162.12,42641949.35,133.9160773,117.284391,95.92974775,119.4429805,29.91790033,49.20433581,71.64545962,114.4787436,133.6642707,1384.165854,1125.918256,881.7635451,998.1888843,379.8161466,955.9723042,982.8753162,919.8506893,1370.040889,5074.399814,4091.610838,3170.057387,3587.421743,1069.985346,3634.565803,3676.015257,3293.32995,5023.109208,0.012972363,0.012977682,0.012991615,0.013049667,0.01340793,0.01307238,0.013006628,0.013345124,0.013041212,L
